Accident_Index,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive?,Journey_Purpose_of_Driver,Sex_of_Driver,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,Vehicle_IMD_Decile
201501BS70058,1,11,0,4,0,0,0,0,0,0,0,1,1,1,63,9,4500,2,1,-1,1,-1
201501BS70060,1,9,0,2,0,0,0,0,0,0,3,1,6,2,46,8,3311,8,9,-1,1,-1
201501BS70060,2,1,0,18,0,0,0,8,0,0,1,1,6,1,25,5,-1,-1,-1,-1,1,-1
201501BS70061,1,1,0,18,0,2,0,0,0,0,1,1,6,1,56,9,-1,-1,-1,-1,1,-1
201501BS70061,2,9,0,6,0,1,0,0,0,0,4,1,6,2,39,7,1998,1,10,-1,1,-1
201501BS70062,1,9,0,9,0,0,0,0,0,0,1,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1
201501BS70065,1,8,0,9,0,8,0,0,0,0,1,1,1,1,40,7,1798,8,2,-1,1,-1
201501BS70065,2,3,0,9,0,8,0,0,0,0,2,1,6,1,36,7,108,1,5,-1,1,-1
201501BS70066,1,3,0,7,0,1,0,0,0,0,4,1,6,1,25,5,124,1,3,-1,1,-1
201501BS70066,2,5,0,18,0,1,0,0,0,0,1,1,6,1,43,7,599,1,6,-1,1,-1
201501BS70067,1,8,0,9,0,8,0,0,0,0,1,1,6,1,43,7,2499,2,6,-1,1,-1
201501BS70067,2,3,0,18,0,8,0,0,0,0,4,1,6,1,34,6,-1,-1,-1,-1,1,-1
201501BS70068,1,9,0,18,0,0,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
201501BS70069,1,8,0,18,0,1,0,0,0,0,4,1,1,1,48,8,2499,2,8,-1,1,-1
201501BS70070,1,9,0,18,0,8,0,0,0,0,4,1,6,1,27,6,1364,1,6,-1,-1,-1
201501BS70070,2,9,0,7,0,8,0,0,0,0,1,1,6,1,29,6,-1,-1,-1,-1,1,-1
201501BS70071,1,1,0,18,0,2,0,0,0,0,1,1,6,2,27,6,-1,-1,-1,-1,1,-1
201501BS70071,2,9,0,2,0,2,0,0,0,0,3,1,6,1,62,9,-1,-1,-1,-1,1,-1
201501BS70072,1,8,0,3,0,2,0,0,0,0,2,1,6,1,39,7,2499,2,1,-1,1,-1
201501BS70072,2,9,0,3,0,2,0,0,0,0,2,1,6,1,55,8,-1,-1,-1,-1,-1,-1
201501BS70072,3,9,0,18,0,2,0,0,0,0,1,1,6,1,45,7,1968,2,2,-1,1,-1
201501BS70073,1,9,0,9,0,8,0,0,0,0,3,1,6,1,24,5,1994,2,12,-1,1,-1
201501BS70073,2,3,0,13,0,8,0,0,0,0,1,1,6,1,16,4,125,1,2,-1,1,-1
201501BS70074,1,3,0,3,0,1,0,0,0,0,2,1,6,2,56,9,-1,-1,-1,-1,1,-1
201501BS70074,2,9,0,4,0,1,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,1,-1
201501BS70076,1,9,0,9,0,8,0,0,0,0,0,1,6,1,41,7,1995,2,5,-1,1,-1
201501BS70076,2,3,0,18,0,8,0,0,0,0,0,1,6,1,35,6,124,1,11,-1,1,-1
201501BS70077,1,21,0,1,0,0,0,0,0,0,2,1,1,1,46,8,-1,-1,-1,-1,1,-1
201501BS70078,1,3,0,14,0,1,0,0,0,0,1,1,1,1,25,5,125,1,1,-1,1,-1
201501BS70080,1,9,0,1,0,0,0,0,0,0,2,1,1,1,45,7,-1,-1,-1,-1,1,-1
201501BS70081,1,21,0,9,0,8,0,0,0,0,3,1,6,1,50,8,-1,-1,-1,-1,1,-1
201501BS70081,2,3,0,13,0,8,0,0,0,0,4,1,6,1,45,7,124,1,6,-1,1,-1
201501BS70082,1,3,0,18,0,1,0,0,0,0,1,1,6,1,40,7,680,1,7,-1,-1,-1
201501BS70083,1,1,0,18,0,8,0,0,0,0,1,1,6,1,50,8,-1,-1,-1,-1,1,-1
201501BS70083,2,8,0,9,0,8,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
201501BS70085,1,19,0,7,0,8,0,0,0,0,4,1,6,1,50,8,-1,-1,-1,-1,-1,-1
201501BS70085,2,1,0,18,0,8,0,0,0,0,1,1,6,1,40,7,-1,-1,-1,-1,1,-1
201501BS70086,1,3,0,18,0,2,0,0,0,0,1,1,6,1,22,5,125,1,5,-1,1,-1
201501BS70087,1,8,0,9,0,2,0,7,0,0,1,1,1,1,54,8,2148,2,5,-1,1,-1
201501BS70088,1,9,0,18,0,8,0,0,0,0,1,1,6,2,77,11,1199,1,14,-1,1,-1
201501BS70088,2,3,0,17,0,8,0,0,0,0,4,1,1,1,22,5,125,1,6,-1,-1,-1
201501BS70089,1,11,0,4,0,1,0,0,0,0,0,1,1,1,45,7,4500,2,3,-1,1,-1
201501BS70091,1,9,0,5,0,0,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
201501BS70092,1,2,0,18,0,8,0,0,0,0,3,1,6,1,16,4,49,1,11,-1,-1,-1
201501BS70092,2,9,0,18,0,8,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
201501BS70093,1,1,0,18,0,2,0,0,0,0,1,1,2,1,36,7,-1,-1,-1,-1,1,-1
201501BS70094,1,1,0,14,0,1,0,0,0,0,1,1,6,1,47,8,-1,-1,-1,-1,-1,-1
201501BS70095,1,9,0,18,0,8,0,0,0,0,3,1,6,1,41,7,-1,-1,-1,-1,1,-1
201501BS70095,2,9,0,18,0,8,0,0,0,0,1,1,6,2,24,5,998,1,10,-1,1,-1
201501BS70096,1,1,0,18,0,1,0,0,0,0,1,1,2,1,27,6,-1,-1,-1,-1,1,-1
201501BS70097,1,1,0,18,0,2,0,0,0,0,4,1,6,2,59,9,-1,-1,-1,-1,1,-1
201501BS70098,1,11,0,5,0,2,0,0,0,0,0,1,1,2,25,5,4461,2,2,-1,1,-1
201501BS70099,1,1,0,9,0,8,0,0,0,0,1,1,6,2,30,6,-1,-1,-1,-1,1,-1
201501BS70099,2,9,0,18,0,8,0,0,0,0,1,1,6,1,50,8,4497,1,4,-1,1,-1
201501BS70100,1,9,0,18,0,0,0,4,0,0,1,1,6,1,70,10,-1,-1,-1,-1,1,-1
201501BS70100,2,9,0,2,0,0,0,4,0,0,2,1,6,3,-1,-1,1598,1,7,-1,-1,-1
201501BS70100,3,9,0,2,0,0,0,0,0,0,2,1,6,1,76,11,3248,1,15,-1,1,-1
201501BS70101,1,8,0,5,0,0,0,0,0,0,1,1,1,1,42,7,2499,2,8,-1,-1,-1
201501BS70102,1,3,0,18,0,8,0,0,0,0,1,1,6,1,20,4,125,1,13,-1,1,-1
201501BS70103,1,11,0,2,0,2,0,0,0,0,0,1,1,1,54,8,4461,2,2,-1,1,-1
201501BS70104,1,8,0,9,0,8,0,0,0,0,2,1,6,1,36,7,-1,-1,-1,-1,1,-1
201501BS70104,2,9,0,18,0,8,0,0,0,0,1,1,1,1,-1,-1,1560,2,1,-1,-1,-1
201501BS70105,1,2,0,18,0,8,0,0,0,0,1,1,6,1,33,6,-1,-1,-1,-1,1,-1
201501BS70106,1,9,0,2,0,8,0,0,0,0,1,1,6,1,37,7,5513,1,2,-1,1,-1
201501BS70106,2,9,0,5,0,8,0,4,0,0,1,1,6,1,-1,-1,2979,1,12,-1,-1,-1
201501BS70106,3,9,0,2,0,8,0,0,0,0,2,1,6,3,-1,-1,4197,1,9,-1,-1,-1
201501BS70107,1,9,0,12,0,0,0,0,0,0,2,1,6,2,31,6,1461,2,1,-1,1,-1
201501BS70107,2,4,0,18,0,0,0,0,0,0,4,1,6,1,21,5,108,1,4,-1,1,-1
201501BS70108,1,9,0,18,0,8,0,0,0,0,1,1,6,2,71,10,2143,2,3,-1,1,-1
201501BS70108,2,8,0,18,0,8,0,0,0,0,1,1,6,1,54,8,2993,2,2,-1,1,-1
201501BS70111,1,9,0,9,0,8,0,0,0,0,3,1,1,1,36,7,1910,2,5,-1,1,-1
201501BS70111,2,5,0,13,0,8,0,0,0,0,4,1,6,1,31,6,599,1,11,-1,1,-1
201501BS70112,1,21,0,7,0,8,0,0,0,0,4,1,1,1,47,8,6692,2,7,-1,1,-1
201501BS70112,2,1,0,18,0,8,0,0,0,0,1,1,6,1,33,6,-1,-1,-1,-1,1,-1
201501BS70113,1,9,0,18,0,0,0,0,0,0,1,1,6,1,42,7,-1,-1,-1,-1,3,-1
201501BS70113,2,9,0,3,0,0,0,0,0,0,2,1,6,1,60,9,2987,2,9,-1,1,-1
201501BS70113,3,9,0,3,0,0,0,0,0,0,2,1,6,1,51,8,1598,2,4,-1,1,-1
201501BS70114,1,3,0,18,0,8,0,0,0,0,1,1,6,2,25,5,124,1,1,-1,-1,-1
201501BS70114,2,8,0,7,0,8,0,0,0,0,4,1,1,1,-1,-1,1997,2,8,-1,-1,-1
201501BS70115,1,19,0,6,0,8,0,0,0,0,3,1,6,1,38,7,2148,2,5,-1,1,-1
201501BS70115,2,4,0,18,0,8,0,0,0,0,1,1,6,1,41,7,125,1,12,-1,1,-1
201501BS70116,1,4,0,18,0,1,0,0,0,0,4,1,6,1,36,7,125,1,6,-1,1,-1
201501BS70116,2,8,0,18,0,1,0,0,0,0,3,1,6,1,32,6,1595,1,2,-1,1,-1
201501BS70117,1,4,0,17,0,8,0,0,0,0,1,1,6,1,21,5,124,1,4,-1,1,-1
201501BS70117,2,8,0,6,0,8,0,0,0,0,3,1,6,1,52,8,1753,2,5,-1,1,-1
201501BS70118,1,20,0,1,0,8,0,10,7,10,2,1,1,1,30,6,3920,2,2,-1,1,-1
201501BS70119,1,8,0,6,0,8,0,0,0,0,0,1,1,1,33,6,1797,8,5,-1,1,-1
201501BS70119,2,1,0,18,0,8,0,10,0,0,1,1,6,2,22,5,-1,-1,-1,-1,1,-1
201501BS70120,1,1,0,15,0,8,0,0,0,0,3,1,6,1,39,7,-1,-1,-1,-1,-1,-1
201501BS70120,2,21,0,7,0,8,0,0,0,0,4,1,1,1,42,7,12740,2,5,-1,1,-1
201501BS70123,1,9,0,11,0,8,0,0,0,0,4,1,6,1,-1,-1,1995,2,2,-1,-1,-1
201501BS70123,2,3,0,18,0,8,0,0,0,0,3,1,6,1,22,5,-1,-1,-1,-1,1,-1
201501BS70123,3,1,0,18,0,8,0,0,0,0,3,1,6,1,33,6,-1,-1,-1,-1,-1,-1
201501BS70124,1,8,0,9,0,8,0,0,0,0,1,1,1,1,-1,-1,2148,2,5,-1,1,-1
201501BS70124,2,1,0,9,0,8,0,0,0,0,1,1,6,2,37,7,-1,-1,-1,-1,1,-1
201501BS70125,1,8,0,9,0,8,0,0,0,0,3,1,1,1,33,6,1598,2,-1,-1,1,-1
201501BS70125,2,3,0,18,0,8,0,0,0,0,1,1,6,1,38,7,108,1,3,-1,1,-1
201501BS70126,1,9,0,18,0,8,0,0,0,0,4,1,6,2,75,10,1497,1,13,-1,1,-1
201501BS70126,2,5,0,18,0,8,0,0,0,0,1,1,6,1,50,8,1170,1,1,-1,1,-1
201501BS70127,1,11,0,4,0,0,0,0,0,0,0,1,6,1,41,7,8300,2,8,-1,1,-1
201501BS70129,1,9,0,18,0,8,0,0,0,0,1,1,6,2,49,8,1586,1,12,-1,1,-1
201501BS70129,2,1,0,18,0,8,0,0,0,0,4,1,6,2,17,4,-1,-1,-1,-1,-1,-1
201501BS70130,1,3,0,18,0,0,0,0,0,0,4,1,6,1,49,8,108,1,2,-1,1,-1
201501BS70131,1,9,0,17,0,0,0,0,0,0,1,1,6,1,57,9,-1,-1,-1,-1,1,-1
201501BS70131,2,8,0,17,0,0,0,0,0,0,2,1,6,1,63,9,1598,2,5,-1,1,-1
201501BS70131,3,8,0,17,0,0,0,0,0,0,2,1,6,1,70,10,-1,-1,-1,-1,1,-1
201501BS70132,1,9,0,4,0,2,0,0,0,0,2,1,6,2,36,7,1206,1,5,-1,1,-1
201501BS70132,2,1,0,18,0,2,0,0,0,0,1,1,6,1,41,7,-1,-1,-1,-1,1,-1
201501BS70134,1,9,0,9,0,8,0,0,0,0,4,1,6,1,29,6,2967,2,6,-1,1,-1
201501BS70134,2,3,0,18,0,8,0,0,0,0,1,1,6,1,19,4,745,1,4,-1,1,-1
201501BS70135,1,9,0,9,0,8,0,0,0,0,0,1,6,1,49,8,1998,1,14,-1,1,-1
201501BS70135,2,1,0,4,0,8,0,0,0,0,1,1,6,1,62,9,-1,-1,-1,-1,1,-1
201501BS70136,1,9,0,9,0,8,0,0,0,0,1,1,6,1,33,6,-1,-1,-1,-1,1,-1
201501BS70136,2,2,0,18,0,8,0,0,0,0,1,1,6,1,26,6,49,1,3,-1,1,-1
201501BS70137,1,9,0,9,0,8,0,0,0,0,1,1,6,2,35,6,1598,1,1,-1,1,-1
201501BS70137,2,1,0,18,0,8,0,0,0,0,1,1,6,1,27,6,-1,-1,-1,-1,1,-1
201501BS70138,1,9,0,6,0,8,0,0,0,0,3,1,6,1,25,5,1598,2,3,-1,1,-1
201501BS70138,2,4,0,18,0,8,0,0,0,0,1,1,6,1,23,5,125,1,2,-1,3,-1
201501BS70139,1,8,0,18,0,0,0,0,0,0,4,1,6,1,60,9,2499,2,1,-1,1,-1
201501BS70140,1,8,0,18,0,8,0,0,0,0,3,1,6,1,36,7,1896,2,10,-1,1,-1
201501BS70141,1,3,0,18,0,0,0,0,0,0,1,1,6,2,30,6,49,1,11,-1,1,-1
201501BS70141,2,8,0,6,0,0,0,0,0,0,3,1,1,1,46,8,2143,2,2,-1,1,-1
201501BS70142,1,19,0,9,0,8,0,0,0,0,4,1,1,1,26,6,2402,2,5,-1,1,-1
201501BS70142,2,8,0,18,0,8,0,0,0,0,1,1,1,1,49,8,2664,2,14,-1,2,-1
201501BS70143,1,1,0,10,0,8,0,0,0,0,3,1,2,2,42,7,-1,-1,-1,-1,1,-1
201501BS70143,2,9,0,9,0,8,0,0,0,0,4,1,6,2,-1,-1,1339,1,7,-1,-1,-1
201501BS70144,1,9,0,18,0,0,0,0,0,0,1,1,6,1,-1,-1,1997,1,8,-1,-1,-1
201501BS70146,1,9,0,18,0,0,0,0,0,0,1,1,6,1,-1,-1,1896,2,10,-1,-1,-1
201501BS70148,1,3,0,18,0,8,0,0,0,0,1,1,6,2,22,5,-1,-1,-1,-1,1,-1
201501BS70148,2,19,0,9,0,8,0,0,0,0,3,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
201501BS70150,1,11,0,4,0,8,0,0,0,0,0,1,1,1,47,8,6700,2,6,-1,1,-1
201501BS70151,1,1,0,18,0,8,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
201501BS70152,1,8,0,18,0,8,0,0,0,0,3,1,6,1,45,7,2499,2,3,-1,1,-1
201501BS70153,1,5,0,18,0,8,0,0,0,0,1,1,6,1,29,6,-1,-1,-1,-1,-1,-1
201501BS70153,2,9,0,9,0,8,0,0,0,0,4,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
201501BS70154,1,3,0,18,0,8,0,0,0,0,1,1,6,1,25,5,125,1,7,-1,1,-1
201501BS70154,2,9,0,9,0,8,0,0,0,0,4,1,6,1,56,9,1596,1,10,-1,1,-1
201501BS70155,1,19,0,9,0,8,0,0,0,0,1,1,1,1,25,5,2143,2,1,-1,1,-1
201501BS70155,2,1,0,18,0,8,0,0,0,0,1,1,6,1,35,6,-1,-1,-1,-1,-1,-1
201501BS70156,1,19,0,17,0,0,0,4,0,0,1,1,1,1,39,7,2402,2,12,-1,1,-1
201501BS70156,2,19,0,2,0,0,0,0,0,0,2,1,1,1,52,8,2143,2,5,-1,1,-1
201501BS70158,1,1,0,18,0,8,0,0,0,0,1,1,6,1,20,4,-1,-1,-1,-1,1,-1
201501BS70158,2,19,0,18,0,8,0,0,0,0,4,1,1,1,-1,-1,2494,2,6,-1,-1,-1
201501BS70160,1,11,0,18,0,0,0,0,0,0,4,1,6,1,31,6,7300,2,9,-1,1,-1
201501BS70162,1,9,0,18,0,0,0,0,0,0,4,1,6,3,-1,-1,1797,8,3,-1,-1,-1
201501BS70164,1,5,0,9,0,8,0,0,0,0,4,1,2,1,24,5,599,1,9,-1,1,-1
201501BS70164,2,9,0,9,0,8,0,0,0,0,3,1,2,1,59,9,2979,1,9,-1,1,-1
201501BS70166,1,9,0,9,0,8,0,4,0,0,1,1,2,1,-1,-1,2035,1,9,-1,1,-1
201501BS70166,2,9,0,2,0,8,0,0,0,0,3,1,6,2,47,8,2967,2,6,-1,-1,-1
201501BS70166,3,2,0,18,0,8,0,0,0,0,0,1,6,1,-1,-1,124,1,2,-1,1,-1
201501BS70167,1,4,0,14,0,0,0,0,0,0,1,1,2,1,49,8,-1,-1,-1,-1,1,-1
201501BS70167,2,8,0,6,0,0,0,0,0,0,3,1,1,1,58,9,2446,2,15,-1,1,-1
201501BS70168,1,1,0,18,0,8,0,0,0,0,4,1,6,1,18,4,-1,-1,-1,-1,1,-1
201501BS70168,2,8,0,18,0,1,0,0,0,0,3,1,1,1,66,10,2499,2,5,-1,1,-1
201501BS70169,1,9,0,4,0,0,0,0,0,0,2,1,6,1,24,5,1968,2,6,-1,1,-1
201501BS70169,2,8,0,18,0,0,0,0,0,0,1,1,1,1,38,7,2499,2,7,-1,1,-1
201501BS70170,1,9,0,5,0,8,0,0,0,0,4,1,2,1,23,5,-1,-1,-1,-1,1,-1
201501BS70170,2,9,0,18,0,8,0,0,0,0,3,1,6,1,54,8,1598,2,1,-1,1,-1
201501BS70171,1,8,0,18,0,2,0,0,0,0,1,1,1,1,51,8,2499,2,6,-1,1,-1
201501BS70171,2,1,0,18,0,2,0,0,0,0,2,1,6,1,25,5,-1,-1,-1,-1,1,-1
201501BS70172,1,5,0,18,0,2,0,10,1,10,1,1,6,1,26,6,998,1,6,-1,1,-1
201501BS70172,2,9,0,5,0,2,0,0,0,0,0,1,6,1,25,5,2497,1,7,-1,1,-1
201501BS70174,1,9,0,9,0,8,0,0,0,0,1,1,6,1,25,5,1398,1,-1,-1,1,-1
201501BS70174,2,1,0,18,0,8,0,0,0,0,1,1,6,1,48,8,-1,-1,-1,-1,-1,-1
201501BS70175,1,3,0,18,0,2,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
201501BS70176,1,9,0,18,0,2,0,0,0,0,1,1,6,1,38,7,2985,2,10,-1,1,-1
201501BS70177,1,5,0,18,0,2,0,10,7,1,1,1,2,1,31,6,898,1,-1,-1,1,-1
201501BS70179,1,11,0,18,0,1,0,0,0,0,0,1,1,1,54,8,4461,2,1,-1,1,-1
201501BS70180,1,9,0,18,0,8,0,0,0,0,1,1,6,2,68,10,1595,1,9,-1,1,-1
201501BS70180,2,8,0,18,0,8,0,0,0,0,3,1,1,1,53,8,2402,2,12,-1,1,-1
201501BS70181,1,9,0,13,0,0,0,10,2,2,3,1,6,1,51,8,3600,1,6,-1,1,-1
201501BS70181,2,9,0,18,0,0,0,10,5,2,1,1,6,1,67,10,1968,2,5,-1,1,-1
201501BS70183,1,1,0,15,0,8,0,0,0,0,1,1,2,1,34,6,-1,-1,-1,-1,1,-1
201501BS70183,2,9,0,9,0,8,0,0,0,0,4,1,3,2,46,8,-1,-1,-1,-1,1,-1
201501BS70184,1,19,0,9,0,8,0,0,0,0,3,1,1,1,45,7,-1,-1,-1,-1,1,-1
201501BS70184,2,5,0,13,0,8,0,0,0,0,1,1,2,1,27,6,1170,1,4,-1,1,-1
201501BS70185,1,3,0,18,0,8,0,0,0,0,1,1,1,1,22,5,108,1,1,-1,1,-1
201501BS70185,2,9,0,6,0,8,0,0,0,0,3,1,1,1,38,7,1791,8,4,-1,1,-1
201501BS70186,1,3,0,16,0,8,0,0,0,0,2,1,6,1,40,7,108,1,6,-1,1,-1
201501BS70186,2,9,0,16,0,8,0,0,0,0,1,1,6,1,37,7,3628,2,5,-1,1,-1
201501BS70186,3,9,0,18,0,8,0,0,0,0,0,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1
201501BS70187,1,19,0,18,0,8,0,0,0,0,3,1,1,1,47,8,2999,2,7,-1,-1,-1
201501BS70187,2,8,0,18,0,8,0,0,0,0,1,1,6,1,47,8,2402,2,9,-1,-1,-1
201501BS70188,1,8,0,18,0,8,0,0,0,0,1,1,1,1,48,8,-1,-1,-1,-1,1,-1
201501BS70188,2,9,0,4,0,8,0,0,0,0,2,1,6,2,27,6,1600,1,9,-1,1,-1
201501BS70189,1,9,0,9,0,8,0,0,0,0,1,1,6,1,37,7,1598,1,7,-1,1,-1
201501BS70189,2,3,0,18,0,8,0,0,0,0,1,1,6,1,32,6,125,1,4,-1,1,-1
201501BS70190,1,4,0,13,0,8,0,0,0,0,1,1,1,1,28,6,108,1,1,-1,1,-1
201501BS70190,2,9,0,9,0,5,0,0,0,0,2,1,1,1,42,7,1598,2,4,-1,1,-1
201501BS70191,1,8,0,9,0,8,0,0,0,0,1,1,1,1,49,8,1997,2,2,-1,1,-1
201501BS70193,1,9,0,18,0,8,0,0,0,0,1,1,2,1,46,8,3000,1,14,-1,1,-1
201501BS70194,1,19,0,9,0,8,0,0,0,0,1,1,1,1,26,6,-1,-1,-1,-1,1,-1
201501BS70195,1,9,0,4,0,8,0,0,0,0,2,1,6,1,49,8,1598,2,1,-1,1,-1
201501BS70195,2,9,0,4,0,8,0,0,0,0,1,1,6,1,31,6,1200,1,1,-1,1,-1
201501BS70195,3,9,0,4,0,8,0,0,0,0,2,1,6,1,34,6,1248,2,4,-1,1,-1
201501BS70195,4,19,0,18,0,8,0,0,0,0,1,1,1,1,32,6,2198,2,3,-1,1,-1
201501BS70196,1,21,0,18,0,1,0,0,0,0,1,1,1,1,35,6,11967,2,8,-1,1,-1
201501BS70198,1,3,0,18,0,8,0,0,0,0,1,1,6,1,18,4,124,1,7,-1,1,-1
201501BS70198,2,9,0,9,0,8,0,0,0,0,4,1,6,1,46,8,1986,2,7,-1,1,-1
201501BS70199,1,5,0,18,0,8,0,0,0,0,4,1,6,1,31,6,659,1,6,-1,1,-1
201501BS70199,2,9,0,9,0,8,0,0,0,0,1,1,6,1,31,6,1598,1,8,-1,1,-1
201501BS70200,1,9,0,9,0,1,0,0,0,0,3,1,6,1,31,6,1995,2,1,-1,1,-1
201501BS70200,2,4,0,13,0,1,0,0,0,0,4,1,1,1,45,7,125,1,5,-1,1,-1
201501BS70201,1,19,0,4,0,8,0,0,0,0,1,1,1,1,-1,-1,2494,2,5,-1,1,-1
201501BS70201,2,1,0,5,0,8,0,0,0,0,2,1,2,1,46,8,-1,-1,-1,-1,1,-1
201501BS70202,1,9,0,2,0,0,0,0,0,0,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1
201501BS70202,2,1,0,18,0,0,0,0,0,0,1,1,1,1,41,7,-1,-1,-1,-1,1,-1
201501BS70203,1,9,0,9,0,1,0,0,0,0,1,1,6,1,26,6,-1,-1,-1,-1,1,-1
201501BS70204,1,5,0,18,0,8,0,0,0,0,1,1,1,1,39,7,-1,-1,-1,-1,1,-1
201501BS70204,2,9,0,9,0,8,0,0,0,0,4,1,6,1,65,9,1997,2,4,-1,1,-1
201501BS70205,1,9,0,4,0,0,0,10,1,2,1,1,6,2,47,8,-1,-1,-1,-1,1,-1
201501BS70206,1,9,0,2,0,0,0,0,0,0,3,1,6,1,42,7,1598,1,2,-1,1,-1
201501BS70206,2,9,0,18,0,0,0,8,0,0,4,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
201501BS70207,1,8,0,18,0,8,0,0,0,0,1,1,1,1,39,7,1798,8,2,-1,1,-1
201501BS70207,2,9,0,18,0,8,1,10,1,10,3,1,6,2,38,7,1598,1,7,-1,1,-1
201501BS70208,1,1,0,9,0,2,0,0,0,0,1,1,6,1,23,5,-1,-1,-1,-1,1,-1
201501BS70208,2,9,0,18,0,1,0,0,0,0,3,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
201501BS70210,1,8,0,7,0,2,0,0,0,0,3,1,1,1,46,8,1995,2,2,-1,1,-1
201501BS70210,2,8,0,18,0,1,0,0,0,0,3,1,1,1,62,9,2664,2,15,-1,1,-1
201501BS70212,1,11,0,9,0,2,0,0,0,0,0,1,1,1,48,8,4461,2,2,-1,1,-1
201501BS70213,1,9,0,14,0,0,0,0,0,0,3,1,1,1,28,6,1597,1,8,-1,1,-1
201501BS70213,2,2,0,13,0,0,0,0,0,0,1,1,6,1,32,6,108,1,3,-1,1,-1
201501BS70214,1,11,0,12,0,0,0,0,0,0,0,1,1,1,48,8,4500,2,1,-1,1,-1
201501BS70216,1,3,0,18,0,8,0,0,0,0,1,1,6,1,37,7,125,1,1,-1,1,-1
201501BS70217,1,5,0,18,0,8,0,0,0,0,1,1,2,1,46,8,599,1,9,-1,1,-1
201501BS70217,2,9,0,9,0,8,0,2,1,10,1,1,6,2,52,8,-1,3,-1,-1,1,-1
201501BS70219,1,9,0,18,0,8,0,0,0,0,1,1,6,2,35,6,1124,1,10,-1,1,-1
201501BS70219,2,1,0,7,0,8,0,0,0,0,3,1,6,2,33,6,-1,-1,-1,-1,1,-1
201501BS70222,1,9,0,11,0,0,0,0,1,0,4,1,2,1,51,8,1995,2,9,-1,3,-1
201501BS70222,2,3,0,18,0,0,0,0,0,0,1,1,2,1,49,8,647,1,12,-1,1,-1
201501BS70223,1,9,0,9,0,0,0,0,0,0,1,1,6,2,46,8,1497,8,7,-1,1,-1
201501BS70225,1,11,0,18,0,2,0,0,0,0,1,1,1,1,26,6,-1,-1,-1,-1,1,-1
201501BS70226,1,90,0,18,0,8,0,0,1,0,3,1,1,2,23,5,2987,2,-1,-1,1,-1
201501BS70226,2,3,0,18,0,8,0,0,0,0,1,1,2,1,35,6,125,1,7,-1,1,-1
201501BS70227,1,9,0,9,0,8,0,0,0,0,3,1,2,2,60,9,1598,1,14,-1,1,-1
201501BS70227,2,3,0,18,0,8,0,0,1,0,1,1,6,1,26,6,124,1,3,-1,1,-1
201501BS70230,1,11,0,5,0,0,0,0,0,0,0,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1
201501BS70231,1,8,0,18,0,8,0,0,0,0,1,1,6,1,59,9,1497,8,6,-1,1,-1
201501BS70231,2,1,0,18,0,8,0,0,0,0,2,1,6,1,41,7,-1,-1,-1,-1,1,-1
201501BS70232,1,9,0,6,0,1,0,0,0,0,3,1,6,2,30,6,1339,1,13,-1,-1,-1
201501BS70232,2,9,0,18,0,1,0,10,7,0,4,1,6,2,25,5,1598,1,5,-1,1,-1
201501BS70233,1,9,0,7,0,8,0,0,0,0,1,1,6,1,56,9,1781,1,26,-1,1,-1
201501BS70234,1,1,0,18,0,0,0,0,0,0,2,1,6,1,23,5,-1,-1,-1,-1,1,-1
201501BS70234,2,9,0,11,0,0,0,0,0,0,1,1,6,1,-1,-1,1368,1,3,-1,-1,-1
201501BS70235,1,3,0,5,0,8,0,0,0,0,3,1,6,1,32,6,125,1,2,-1,1,-1
201501BS70235,2,11,0,5,0,8,0,0,0,0,4,1,1,1,47,8,6700,2,6,-1,1,-1
201501BS70236,1,9,0,5,0,8,0,4,0,0,3,1,2,1,64,9,1850,1,14,-1,1,-1
201501BS70236,2,21,1,14,0,8,0,0,0,0,3,1,1,1,-1,-1,12900,2,3,-1,-1,-1
201501BS70237,1,11,0,18,0,0,0,0,0,0,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
