Accident_Index,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive?,Journey_Purpose_of_Driver,Sex_of_Driver,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,Vehicle_IMD_Decile
2017010018900,2,9,0,9,0,1,0,0,0,0,3,1,6,2,51,8,1598,1,15,3,1,3
2017010018901,1,9,0,18,0,0,0,11,0,0,4,1,6,1,18,4,1984,1,16,1,1,1
2017010018901,2,9,0,18,0,0,0,0,0,0,0,1,1,1,40,7,2993,2,1,-1,-1,-1
2017010018902,1,9,0,6,0,1,0,0,0,0,1,1,2,2,42,7,1390,1,4,5,1,5
2017010018902,2,1,0,18,0,2,0,0,0,0,1,1,6,1,15,3,-1,-1,-1,-1,-1,-1
2017010018903,1,9,0,5,0,1,0,0,0,0,3,1,2,1,39,7,1560,2,8,6,1,6
2017010018903,2,9,0,18,0,1,0,0,0,0,4,1,6,2,22,5,1461,2,1,8,1,8
2017010018904,1,9,0,6,0,1,0,0,1,0,1,1,6,2,22,5,-1,-1,-1,2,1,2
2017010018904,2,5,0,18,0,1,0,0,0,0,2,1,2,1,28,6,1157,1,14,4,1,4
2017010018906,1,9,0,9,0,1,0,0,0,0,1,1,6,1,17,4,1198,1,10,8,1,8
2017010018906,2,9,0,2,0,2,0,10,1,0,1,1,6,3,-1,-1,1896,2,13,-1,-1,-1
2017010018906,3,9,0,2,0,2,0,0,0,0,2,1,6,3,-1,-1,1598,1,11,-1,-1,-1
2017010018907,1,9,0,18,0,0,0,0,0,0,1,1,6,1,86,11,1389,1,14,5,1,5
2017010018907,2,3,0,5,0,0,0,0,0,0,1,1,6,1,23,5,108,1,3,3,1,3
2017010018909,1,9,0,13,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010018909,2,9,0,16,0,0,0,0,0,0,3,1,6,1,23,5,1248,2,10,7,1,7
2017010018909,3,9,0,17,0,0,1,0,7,9,3,1,6,1,27,6,1398,1,16,3,1,3
2017010018910,1,9,0,9,0,3,0,0,0,0,4,1,6,2,50,8,999,1,8,7,1,7
2017010018911,1,9,0,9,0,6,0,0,0,0,3,1,6,2,35,6,1229,1,11,2,1,2
2017010018911,2,3,0,18,0,8,1,0,0,0,1,1,6,1,19,4,125,1,1,6,1,6
2017010018914,1,8,0,9,0,8,0,0,0,0,3,1,1,1,28,6,1798,8,3,1,1,1
2017010018914,2,4,0,13,0,8,5,0,7,0,1,1,6,1,38,7,124,1,4,2,1,2
2017010018915,1,9,0,9,0,8,0,0,1,0,4,1,2,1,59,9,1997,2,13,4,1,4
2017010018915,2,5,0,18,0,8,0,0,0,0,1,1,6,1,37,7,649,1,10,3,1,3
2017010018916,1,9,0,11,0,1,0,0,0,0,4,1,6,1,35,6,2967,2,10,1,1,1
2017010018916,2,3,0,18,0,1,5,0,0,0,3,1,2,1,29,6,124,1,3,2,1,2
2017010018917,1,9,0,9,0,1,0,0,0,0,3,1,6,2,22,5,1149,1,15,8,1,8
2017010018917,2,3,0,13,0,5,0,0,0,0,3,1,6,1,35,6,108,1,8,8,1,8
2017010018918,1,9,0,4,0,8,0,0,0,0,1,1,6,2,43,7,1998,1,12,4,1,4
2017010018918,2,3,0,13,0,8,0,0,0,0,2,1,6,1,30,6,125,1,6,2,1,2
2017010018919,1,19,0,7,0,4,0,0,0,0,4,1,1,1,30,6,-1,-1,-1,4,1,4
2017010018919,2,1,0,18,0,6,0,0,0,0,1,1,6,1,30,6,-1,-1,-1,2,1,2
2017010018920,1,9,0,18,0,1,0,0,1,0,1,1,6,1,23,5,1198,1,12,3,1,3
2017010018920,2,8,0,5,0,6,0,0,0,0,1,2,6,1,32,6,1339,8,8,-1,-1,-1
2017010018922,1,1,0,18,0,-1,2,0,0,0,1,1,6,2,56,9,-1,-1,-1,6,1,6
2017010018922,2,9,0,18,0,-1,0,0,0,0,4,-1,6,2,57,9,1984,1,11,8,1,8
2017010018923,1,21,0,11,0,1,0,0,0,0,1,1,1,1,27,6,-1,-1,-1,5,1,5
2017010018923,2,8,0,18,0,1,0,0,0,0,3,1,2,2,49,8,1950,2,-1,1,1,1
2017010018925,1,5,0,18,0,1,0,0,0,0,1,1,2,1,24,5,689,1,1,4,1,4
2017010018925,2,9,0,10,0,8,0,0,0,0,3,1,6,1,38,7,1299,1,12,4,1,4
2017010018927,1,9,0,18,0,0,0,4,0,0,1,1,6,3,-1,-1,1968,2,12,-1,-1,-1
2017010018927,2,9,0,2,0,0,0,0,0,0,2,1,6,3,-1,-1,1596,1,9,-1,-1,-1
2017010018927,3,9,0,2,0,0,0,0,0,0,4,1,6,3,-1,-1,1798,1,9,-1,-1,-1
2017010018927,4,9,0,18,0,0,0,0,0,0,0,1,6,1,37,7,2993,2,1,-1,-1,-1
2017010018927,5,9,0,2,0,0,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010018937,1,9,0,18,0,8,0,0,0,0,1,-1,6,1,23,5,1910,2,10,9,3,9
2017010018937,2,1,0,18,0,1,0,0,0,0,4,1,6,1,24,5,-1,-1,-1,7,1,7
2017010018940,1,19,0,18,0,1,0,4,0,0,1,-1,6,1,43,7,2198,2,3,3,1,3
2017010018940,2,9,-1,2,-1,1,-1,-1,0,0,-1,-1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010018964,1,9,0,18,0,1,0,-1,0,0,1,1,6,1,18,4,-1,-1,-1,-1,-1,-1
2017010018965,1,5,-1,-1,0,0,0,0,0,0,4,1,6,1,48,8,955,1,13,4,1,4
2017010018965,2,9,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,6,1,-1,-1,1968,2,4,-1,-1,-1
2017010018966,1,9,0,3,0,1,1,0,0,0,2,-1,6,2,55,8,1329,1,8,4,1,4
2017010018966,2,9,0,12,0,1,0,0,0,0,4,-1,6,2,23,5,998,1,2,8,1,8
2017010018982,1,1,0,18,0,8,0,0,0,0,4,1,2,1,45,7,-1,-1,-1,2,1,2
2017010018982,2,9,0,3,0,2,0,0,0,0,1,1,6,1,-1,-1,1999,1,9,2,1,2
2017010018996,1,9,0,18,0,2,0,0,0,0,1,1,2,1,62,9,1975,1,12,-1,-1,-1
2017010018997,1,9,0,3,0,8,0,0,0,0,2,-1,6,1,34,6,1242,1,5,9,2,9
2017010018997,2,9,0,18,0,8,0,0,0,0,1,-1,6,1,-1,-1,2179,2,5,-1,-1,-1
2017010019008,1,3,0,7,-1,7,0,0,0,0,3,1,6,1,55,8,124,1,6,4,1,4
2017010019018,1,9,0,3,0,0,0,0,0,0,2,1,6,3,-1,-1,1995,2,5,-1,-1,-1
2017010019018,2,8,0,3,0,0,0,0,0,0,1,1,6,1,34,6,1797,8,5,-1,-1,-1
2017010019021,1,3,0,18,0,1,1,0,0,0,3,1,6,1,58,9,124,1,7,2,1,2
2017010019021,2,11,0,9,0,1,0,0,0,0,4,1,6,1,60,9,4500,2,6,2,1,2
2017010019023,1,3,-1,3,-1,0,-1,-1,-1,0,-1,1,6,1,28,6,125,1,5,-1,-1,-1
2017010019023,2,9,-1,-1,-1,0,-1,-1,-1,-1,1,-1,6,1,29,6,1329,1,4,8,1,8
2017010019031,1,9,0,18,0,0,0,0,0,0,1,1,6,2,37,7,1596,1,10,2,1,2
2017010019031,2,11,0,18,0,0,0,0,0,0,1,1,6,1,48,8,4500,2,1,3,1,3
2017010019032,1,11,0,4,0,0,0,0,0,0,0,1,1,1,45,7,-1,-1,-1,2,1,2
2017010019033,1,9,-1,-1,0,3,-1,0,0,0,4,-1,6,2,50,8,2698,2,9,8,1,8
2017010019033,2,9,-1,-1,0,4,-1,-1,0,0,-1,-1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
2017010019034,1,3,0,18,0,1,0,0,0,0,1,1,6,1,29,6,125,1,2,3,1,3
2017010019034,2,9,0,-1,0,1,0,0,0,0,3,-1,6,1,19,4,1595,1,10,4,1,4
2017010019039,1,9,0,18,0,1,0,0,0,0,1,1,6,2,39,7,1895,1,18,2,1,2
2017010019039,2,9,0,9,0,2,0,0,0,0,1,1,6,2,57,9,2143,2,2,4,1,4
2017010019039,3,90,0,7,0,6,0,0,0,0,3,1,6,2,19,4,-1,-1,-1,4,1,4
2017010019042,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,1,37,7,-1,-1,-1,10,1,10
2017010019042,2,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,-1,-1,1496,2,1,-1,-1,-1
2017010019043,1,9,-1,-1,-1,8,0,-1,0,0,-1,-1,6,2,36,7,1590,1,13,5,1,5
2017010019043,2,9,0,-1,-1,4,0,-1,-1,-1,-1,-1,6,2,20,4,1229,1,8,-1,-1,-1
2017010019045,1,11,0,5,0,8,0,0,0,0,4,1,1,1,23,5,6696,2,4,5,3,5
2017010019045,2,9,0,9,0,8,0,0,0,0,4,1,2,2,23,5,1995,2,3,2,1,2
2017010019049,1,9,0,4,0,2,0,0,0,0,2,1,6,1,45,7,1870,2,11,4,1,4
2017010019049,2,1,0,4,0,1,0,0,0,0,2,1,6,1,44,7,-1,-1,-1,9,1,9
2017010019052,1,1,0,9,0,1,0,0,0,0,1,1,2,1,42,7,-1,-1,-1,4,1,4
2017010019052,2,9,0,18,0,1,0,0,0,0,1,-1,6,1,-1,-1,1242,1,8,4,1,4
2017010019056,1,11,0,18,0,1,0,0,0,0,0,1,1,2,53,8,7300,2,12,3,1,3
2017010019058,1,11,0,4,2,1,0,4,0,0,1,1,1,1,56,9,5132,2,3,2,1,2
2017010019058,2,11,0,3,2,1,0,0,0,0,2,2,1,1,35,6,4500,2,3,3,1,3
2017010019067,1,4,0,9,0,1,0,0,0,0,2,1,6,1,20,4,125,1,11,4,1,4
2017010019067,2,9,0,18,0,1,0,0,0,0,1,1,6,1,68,10,1997,2,3,4,1,4
2017010019068,1,1,0,18,4,1,0,0,0,0,1,1,6,1,33,6,-1,-1,-1,5,1,5
2017010019068,2,9,0,18,0,1,0,0,0,0,4,-1,6,1,18,4,-1,-1,-1,-1,-1,-1
2017010019071,1,3,0,4,0,1,0,0,0,0,4,1,2,1,34,6,125,1,1,4,1,4
2017010019071,2,9,0,18,0,1,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010019076,1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010019077,1,11,0,5,0,1,0,0,0,0,0,1,1,1,53,8,4500,2,2,5,1,5
2017010019078,1,9,-1,3,0,0,-1,0,0,0,1,-1,6,1,27,6,1398,1,3,8,1,8
2017010019078,2,9,-1,1,0,0,0,0,0,0,2,-1,6,3,-1,-1,1242,1,4,-1,-1,-1
2017010019080,1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,25,5,1390,1,7,8,1,8
2017010019080,2,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,39,7,1248,2,9,-1,-1,-1
2017010019081,1,1,0,18,0,8,0,0,0,0,0,1,6,2,40,7,-1,-1,-1,5,1,5
2017010019081,2,9,-1,16,9,7,0,0,0,0,-1,-1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
2017010019082,1,3,0,14,2,0,0,0,0,0,1,1,6,1,25,5,125,1,11,1,1,1
2017010019084,1,9,0,4,0,0,0,0,0,0,1,1,6,2,25,5,1242,1,5,6,1,6
2017010019084,2,9,0,3,0,0,0,0,0,0,2,1,6,1,31,6,999,1,1,7,1,7
2017010019084,3,19,0,3,0,0,0,0,0,0,2,1,6,1,54,8,1248,2,12,4,1,4
2017010019085,1,9,0,18,0,8,0,0,0,0,4,1,6,1,73,10,1896,2,17,6,1,6
2017010019085,2,9,0,10,0,8,0,0,0,0,1,1,6,1,49,8,-1,-1,-1,9,1,9
2017010019087,1,8,0,5,0,4,0,0,0,0,1,1,1,1,46,8,1797,8,6,5,1,5
2017010019087,2,8,0,9,0,8,0,0,0,0,4,1,1,1,49,8,1798,8,5,1,1,1
2017010019088,1,9,0,18,0,8,5,0,0,0,1,-1,6,3,-1,-1,1968,2,3,-1,-1,-1
2017010019088,2,1,0,18,0,8,0,0,0,0,2,1,2,1,32,6,-1,-1,-1,3,1,3
2017010019094,1,9,0,4,0,6,0,0,0,0,1,1,6,2,32,6,-1,-1,-1,-1,-1,-1
2017010019095,1,9,0,18,0,5,0,0,7,2,1,1,6,2,62,9,1598,2,1,8,1,8
2017010019097,1,5,0,13,0,5,5,0,0,0,1,1,2,1,41,7,599,1,6,10,1,10
2017010019097,2,9,0,18,0,5,0,0,0,0,3,1,6,2,32,6,1991,2,7,8,1,8
2017010019099,1,3,0,3,0,1,0,0,0,0,1,1,6,1,32,6,125,1,4,6,1,6
2017010019099,2,19,0,1,0,2,0,0,0,0,2,1,1,1,32,6,2143,2,4,7,1,7
2017010019105,1,9,0,5,0,6,0,0,0,0,1,1,1,1,34,6,1968,2,2,2,1,2
2017010019105,2,11,0,5,0,6,0,0,0,0,1,1,1,2,39,7,6700,2,5,2,1,2
2017010019108,1,9,0,18,0,1,0,0,0,0,3,1,2,2,32,6,-1,-1,-1,2,1,2
2017010019108,2,9,0,9,0,1,0,0,0,0,1,1,2,2,24,5,998,1,8,1,1,1
2017010019117,1,19,0,18,0,1,0,0,0,0,4,1,1,1,54,8,2143,2,8,4,1,4
2017010019127,1,19,0,18,0,1,0,0,0,0,1,1,1,1,24,5,-1,-1,-1,1,1,1
2017010019127,2,9,0,18,0,1,0,0,0,0,3,1,2,2,50,8,1360,1,15,6,1,6
2017010019128,1,9,0,18,0,1,0,0,0,0,-1,1,6,3,-1,-1,1968,2,5,-1,-1,-1
2017010019128,2,1,0,18,0,1,0,0,0,0,4,1,1,2,37,7,-1,-1,-1,6,1,6
2017010019129,1,3,0,18,0,2,0,0,0,0,1,1,6,1,20,4,125,1,10,1,1,1
2017010019129,2,9,0,6,0,2,0,0,0,0,2,1,6,1,49,8,1364,1,10,5,1,5
2017010019130,1,9,0,4,0,1,0,0,1,10,1,1,6,1,47,8,1395,1,1,-1,-1,-1
2017010019130,2,9,0,3,0,1,0,0,0,0,4,1,1,1,29,6,1395,1,2,9,1,9
2017010019132,1,9,0,18,0,3,1,0,0,0,4,1,6,2,63,9,647,8,2,10,1,10
2017010019132,2,9,0,12,0,6,0,0,0,0,1,1,6,2,44,7,1386,1,12,9,1,9
2017010019136,1,9,0,9,0,6,0,0,0,0,1,1,6,2,22,5,1598,1,9,4,1,4
2017010019136,2,9,0,18,0,8,0,0,0,0,4,1,6,1,38,7,1798,1,6,1,1,1
2017010019138,1,9,0,18,0,0,0,0,0,0,1,1,6,2,49,8,1896,2,13,9,1,9
2017010019138,2,9,0,18,0,0,0,0,0,0,0,1,6,1,31,6,1986,2,12,3,1,3
2017010019139,1,19,0,9,0,2,0,0,0,0,4,1,6,1,29,6,1997,2,1,3,1,3
2017010019139,2,1,0,7,0,2,0,0,0,0,1,1,6,1,78,11,-1,-1,-1,7,1,7
2017010019140,1,8,0,4,0,1,0,0,0,0,1,1,1,1,55,8,2499,2,10,2,1,2
2017010019142,1,9,0,7,0,3,1,0,0,0,3,1,6,2,30,6,1124,1,12,3,1,3
2017010019142,2,9,0,7,0,3,0,0,0,0,4,1,6,3,-1,-1,999,1,7,-1,-1,-1
2017010019143,1,11,0,5,0,0,0,0,0,0,0,1,6,1,59,9,4500,2,2,3,1,3
2017010019144,1,9,0,18,0,8,0,0,0,0,1,1,6,2,64,9,2295,1,15,4,1,4
2017010019144,2,9,0,18,0,8,0,0,0,0,1,1,6,2,31,6,2179,2,5,4,1,4
2017010019145,1,19,0,18,0,3,0,0,0,0,1,1,6,1,77,11,2148,2,13,7,1,7
2017010019146,1,21,4,18,0,8,1,0,0,0,1,1,1,1,50,8,-1,2,2,6,3,6
2017010019146,2,9,0,18,0,8,0,0,0,0,1,1,6,2,36,7,1799,1,9,9,1,9
2017010019148,1,9,0,18,0,8,0,0,0,0,4,1,6,2,45,7,999,1,8,1,1,1
2017010019148,2,9,0,9,0,6,0,0,0,0,1,1,2,1,35,6,1497,1,13,1,1,1
2017010019150,1,2,0,18,0,1,0,4,0,0,3,1,2,1,27,6,49,1,1,2,1,2
2017010019153,1,19,0,17,0,4,0,0,0,0,1,1,2,1,38,7,1598,2,1,8,1,8
2017010019153,2,1,0,17,0,8,0,0,0,0,2,1,6,1,61,9,-1,-1,-1,4,1,4
2017010019154,1,9,0,3,0,4,0,0,0,0,2,1,6,1,48,8,1896,2,16,7,1,7
2017010019154,2,9,0,18,0,4,0,0,0,0,1,1,6,1,22,5,1796,1,5,5,1,5
2017010019157,1,3,0,18,0,6,0,0,1,0,4,1,6,1,18,4,125,1,1,4,1,4
2017010019157,2,9,0,5,0,1,0,0,7,0,3,1,6,2,37,7,1595,1,4,4,1,4
2017010019158,1,1,0,18,4,8,0,0,1,0,1,1,2,1,50,8,-1,-1,-1,4,1,4
2017010019158,2,19,0,7,0,5,0,0,0,0,4,1,6,1,-1,-1,-1,-1,-1,3,1,3
2017010019159,1,9,0,3,0,1,0,0,0,0,2,1,2,1,32,6,2143,2,1,3,1,3
2017010019159,2,9,0,7,0,1,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010019160,1,5,0,18,0,8,0,11,0,0,1,1,6,1,27,6,1000,1,3,5,1,5
2017010019160,2,19,0,9,0,5,0,0,0,0,4,1,1,1,52,8,1560,2,3,9,1,9
2017010019162,1,9,0,18,0,4,0,0,0,0,1,1,6,1,30,6,1149,1,6,6,1,6
2017010019162,2,9,0,6,0,3,0,0,0,0,4,1,6,1,25,5,2993,2,6,8,1,8
2017010019163,1,3,0,18,0,1,0,0,0,0,1,1,2,1,53,8,125,1,9,5,1,5
2017010019163,2,9,0,6,0,1,0,0,0,0,2,1,6,1,40,7,1956,2,8,8,1,8
2017010019165,1,9,0,4,9,2,0,0,1,10,1,1,1,1,-1,-1,1997,2,3,-1,-1,-1
2017010019165,2,2,0,4,9,2,0,0,1,10,2,1,6,1,13,3,-1,-1,-1,2,1,2
2017010019167,1,9,0,9,0,8,0,0,0,0,4,1,2,1,53,8,1461,2,3,4,1,4
2017010019167,2,3,0,18,0,1,0,0,0,0,1,1,2,1,44,7,124,1,3,2,1,2
2017010019169,1,9,0,18,0,8,0,0,0,0,1,1,6,2,36,7,998,1,5,3,1,3
2017010019169,2,9,0,9,0,8,0,0,0,0,4,1,6,2,23,5,998,1,7,1,1,1
2017010019169,3,9,0,3,0,2,0,0,0,0,1,1,6,1,29,6,1968,2,4,2,1,2
2017010019171,1,9,0,18,9,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010019173,1,9,0,18,0,8,0,0,0,0,1,1,6,1,53,8,998,1,16,3,1,3
2017010019173,2,9,0,9,0,8,0,0,0,0,3,1,2,1,25,5,1197,1,3,1,1,1
2017010019174,1,11,0,4,0,2,0,0,0,0,0,1,1,1,32,6,6700,2,9,4,1,4
2017010019175,1,9,0,18,0,2,0,0,0,0,1,1,6,1,27,6,4941,1,14,10,1,10
2017010019175,2,9,0,18,0,2,0,10,1,0,2,1,1,1,49,8,1797,8,5,4,1,4
2017010019177,1,9,0,9,0,8,0,0,0,0,4,1,6,1,49,8,1242,1,2,2,1,2
2017010019177,2,9,0,18,0,8,0,0,0,0,1,1,6,2,70,10,1968,2,3,8,1,8
2017010019179,1,8,0,7,0,2,0,0,0,0,4,1,1,1,64,9,1339,8,7,5,1,5
2017010019179,2,1,0,18,0,2,0,0,0,0,2,1,6,1,18,4,-1,-1,-1,3,1,3
2017010019180,1,3,0,11,2,2,0,0,0,0,4,1,6,1,37,7,124,1,12,3,1,3
2017010019180,2,1,0,11,2,2,0,0,0,0,3,1,6,1,36,7,-1,-1,-1,2,1,2
2017010019183,1,9,0,18,0,0,0,11,0,0,1,1,1,1,33,6,999,1,-1,2,1,2
2017010019183,2,9,0,11,0,0,0,11,0,0,1,1,6,3,-1,-1,1587,1,14,-1,-1,-1
2017010019183,3,9,0,2,0,0,0,11,0,0,3,1,6,3,-1,-1,1598,1,13,-1,-1,-1
2017010019195,1,90,0,18,9,0,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
2017010019203,1,9,0,18,0,0,0,0,0,0,1,1,6,1,48,8,1798,1,13,4,1,4
2017010019203,2,9,0,18,0,0,0,0,7,0,1,1,6,1,40,7,1997,2,2,2,1,2
2017010019207,1,9,0,9,0,5,0,4,0,0,1,1,6,1,22,5,1956,2,7,1,1,1
2017010019207,2,19,0,2,0,1,0,10,0,0,4,1,6,3,-1,-1,2148,2,9,-1,-1,-1
2017010019207,3,9,0,18,0,1,0,0,0,0,0,1,6,1,36,7,1582,2,4,2,1,2
2017010019214,1,9,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,6,2,38,7,995,1,14,1,1,1
2017010019221,1,9,0,5,0,8,0,0,0,0,3,1,6,1,62,9,998,1,18,2,1,2
2017010019221,2,8,0,5,0,8,0,0,0,0,1,1,1,1,54,8,1798,8,2,2,1,2
2017010019233,1,9,0,18,0,8,0,0,0,0,1,1,6,2,24,5,1796,1,8,2,1,2
2017010019233,2,9,0,9,0,8,0,0,0,0,1,1,6,1,18,4,1998,1,11,-1,-1,-1
2017010019279,1,9,0,18,0,2,0,0,0,0,3,1,2,1,47,8,1397,1,16,2,1,2
2017010019284,1,4,0,5,0,8,5,0,0,0,0,1,2,1,29,6,499,1,18,10,1,10
2017010019284,2,19,0,18,0,8,0,0,0,0,0,1,1,1,36,7,1360,1,10,1,1,1
2017010019298,1,11,0,5,0,1,0,0,0,0,1,1,1,1,41,7,-1,-1,-1,3,1,3
2017010019303,1,9,0,9,0,8,0,0,0,0,1,1,6,2,43,7,1910,2,7,4,1,4
2017010019303,2,9,0,9,0,8,0,0,0,0,1,1,6,1,-1,-1,2461,2,9,3,1,3
2017010019307,1,9,0,17,0,8,0,0,0,0,4,1,6,1,65,9,3498,1,5,5,3,5
2017010019307,2,9,0,18,0,6,0,0,0,0,1,1,6,1,28,6,-1,-1,-1,3,1,3
2017010019349,1,3,0,13,0,2,0,0,0,0,4,1,6,1,20,4,124,1,3,2,1,2
2017010019350,1,9,0,12,0,2,0,0,0,0,1,1,6,1,33,6,1968,2,11,4,1,4
2017010019352,1,9,0,1,0,8,0,0,0,0,2,1,6,1,55,8,1598,1,10,3,1,3
2017010019353,1,5,0,3,0,1,0,0,0,0,2,1,2,1,49,8,745,1,1,3,1,3
2017010019353,2,9,0,18,0,1,0,0,0,0,1,1,6,3,-1,-1,1997,1,14,-1,-1,-1
2017010019354,1,8,0,4,0,1,0,0,0,0,1,1,1,1,54,8,1797,8,3,3,1,3
2017010019354,2,9,0,4,0,1,0,0,0,0,2,1,6,1,57,9,2720,2,9,1,1,1
2017010019354,3,9,0,4,0,1,0,0,0,0,2,1,6,1,36,7,2435,1,13,5,1,5
2017010019356,1,11,0,3,0,1,0,0,0,0,1,1,1,1,58,9,4461,2,3,4,1,4
2017010019356,2,8,0,7,0,1,0,0,0,0,4,1,1,1,48,8,1968,2,3,2,1,2
2017010019360,1,8,0,7,0,8,0,0,0,0,3,1,1,1,30,6,1798,8,3,-1,-1,-1
2017010019360,2,1,0,18,0,8,0,0,0,0,1,1,6,1,30,6,-1,-1,-1,7,1,7
2017010019361,1,3,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010019363,1,9,0,18,0,8,0,0,0,0,1,1,6,1,68,10,1997,2,8,2,1,2
2017010019364,1,9,0,18,0,2,0,7,0,0,1,1,6,1,35,6,1973,1,17,7,1,7
2017010019365,1,9,0,18,0,0,0,0,0,0,2,1,6,1,19,4,1248,2,3,5,1,5
2017010019365,2,9,0,3,0,0,0,0,0,0,2,1,4,1,34,6,1560,2,5,2,1,2
2017010019365,3,9,0,3,0,0,0,0,0,0,1,1,6,1,42,7,2993,2,11,9,1,9
2017010019365,4,9,0,18,0,0,0,0,0,0,1,1,6,2,26,6,1796,1,8,2,1,2
2017010019366,1,21,1,7,0,1,0,0,6,0,1,1,1,1,55,8,12809,2,3,-1,2,-1
2017010019366,2,1,0,7,0,8,2,0,0,0,2,1,2,1,40,7,-1,-1,-1,3,1,3
2017010019367,1,9,0,9,0,1,0,0,0,0,1,1,6,1,20,4,1988,1,14,2,1,2
2017010019368,1,11,0,18,2,1,0,0,0,0,1,1,1,1,61,9,4500,2,1,2,1,2
2017010019368,2,1,0,7,0,6,1,0,0,0,1,1,6,1,17,4,-1,-1,-1,1,1,1
2017010019369,1,9,0,18,0,8,0,0,0,0,3,1,6,2,37,7,1390,1,12,5,1,5
2017010019369,2,9,0,9,0,8,0,0,0,0,1,1,6,1,29,6,1341,1,18,10,3,10
2017010019370,1,9,0,18,0,4,0,0,0,0,1,1,6,1,45,7,2143,2,1,5,1,5
2017010019370,2,8,0,18,0,4,0,0,0,0,2,1,1,1,55,8,-1,-1,-1,-1,-1,-1
2017010019371,1,9,0,5,0,1,0,0,0,0,1,1,6,1,34,6,3936,2,12,5,1,5
2017010019371,2,9,0,3,0,1,0,0,0,0,3,1,6,1,58,9,1390,1,7,5,1,5
2017010019372,1,3,0,18,0,1,0,0,0,0,1,1,6,1,24,5,125,1,11,5,1,5
2017010019372,2,9,0,6,0,1,0,0,0,0,3,1,1,1,47,8,1396,1,15,5,1,5
2017010019373,1,9,0,1,0,1,0,0,0,0,2,1,6,2,54,8,998,1,1,6,1,6
2017010019374,1,9,0,9,0,1,0,0,0,0,3,1,6,1,67,10,998,1,3,10,1,10
2017010019374,2,5,0,18,0,1,0,0,0,0,1,1,6,1,54,8,779,1,5,4,1,4
2017010019375,1,9,0,5,0,8,0,11,0,0,1,1,6,1,29,6,1598,1,9,4,1,4
2017010019375,2,4,0,9,0,8,0,0,0,0,4,1,6,1,32,6,125,1,2,2,1,2
2017010019376,1,9,0,15,0,1,0,0,0,0,1,1,6,1,56,9,-1,-1,-1,9,1,9
2017010019376,2,9,0,3,0,1,0,0,0,0,4,1,6,1,28,6,2179,2,2,9,1,9
2017010019377,1,9,0,4,0,1,0,0,0,0,4,1,6,2,49,8,3498,1,12,7,1,7
2017010019378,1,9,0,3,0,1,0,4,0,0,2,1,2,1,31,6,1798,8,1,2,1,2
2017010019378,2,9,0,4,0,1,0,4,0,0,1,1,6,1,41,7,987,1,26,4,1,4
2017010019378,3,9,0,3,0,1,0,0,0,0,2,1,6,1,24,5,3982,1,1,8,1,8
2017010019379,1,9,0,4,0,0,0,0,0,0,2,1,6,1,34,6,1896,2,10,2,1,2
2017010019379,2,9,0,4,0,0,0,0,0,0,1,1,6,1,32,6,1229,1,8,-1,-1,-1
2017010019379,3,9,0,4,0,0,0,0,0,0,1,1,6,1,27,6,3490,1,13,2,1,2
2017010019380,1,8,5,9,0,1,0,0,7,0,4,1,1,1,57,9,1497,7,10,7,1,7
2017010019380,2,3,5,18,0,1,0,0,0,0,3,1,1,1,43,7,-1,-1,-1,3,1,3
2017010019382,1,9,0,18,0,0,0,0,0,0,2,1,6,2,43,7,2400,2,5,9,1,9
2017010019382,2,9,0,18,0,0,0,0,0,0,1,1,6,1,61,9,1364,1,2,4,1,4
2017010019383,1,8,0,18,0,0,0,0,0,0,1,1,1,1,43,7,1797,8,7,5,1,5
2017010019385,1,9,0,18,0,1,0,0,0,0,1,1,6,1,68,10,1995,2,13,4,1,4
